udi,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,failure_type,source_dataset,twf,hdf,pwf,osf,rnf,failure_family
8449,L55628,L,298.5,310.0,1492,41.2,19,0,No Failure,merged,0,0,0,0,0,No Failure
6106,M20965,M,300.8,310.9,1522,46.2,56,0,No Failure,merged,0,0,0,0,0,No Failure
3426,M18285,M,301.5,310.5,1623,33.5,157,0,No Failure,merged,0,0,0,0,0,No Failure
4613,L51792,L,303.0,311.3,2194,16.5,148,0,No Failure,merged,0,0,0,0,0,No Failure
8755,L55934,L,297.4,308.6,1635,30.5,159,0,No Failure,merged,0,0,0,0,0,No Failure
3196,M18055,M,300.0,309.2,1635,32.4,4,0,No Failure,merged,0,0,0,0,0,No Failure
7330,M22189,M,299.9,310.4,1576,34.3,188,0,No Failure,merged,0,0,0,0,0,No Failure
7351,L54530,L,299.7,310.2,1469,39.5,26,0,No Failure,merged,0,0,0,0,0,No Failure
1250,L48429,L,297.3,308.7,1467,36.8,216,0,No Failure,merged,0,0,0,0,0,No Failure
3413,L50592,L,301.3,310.3,1313,55.6,127,0,No Failure,merged,0,0,0,0,0,No Failure
7357,L54536,L,299.6,310.2,1333,51.2,40,0,No Failure,merged,0,0,0,0,0,No Failure
3004,M17863,M,300.6,309.9,1449,42.4,169,0,No Failure,merged,0,0,0,0,0,No Failure
4690,M19549,M,303.4,311.5,1560,36.4,114,0,No Failure,merged,0,0,0,0,0,No Failure
9466,M24325,M,298.6,309.4,1460,43.8,138,0,No Failure,merged,0,0,0,0,0,No Failure
7992,L55171,L,301.1,312.3,1534,39.0,129,0,No Failure,merged,0,0,0,0,0,No Failure
8227,L55406,L,299.1,310.5,1389,61.4,64,0,No Failure,merged,0,0,0,0,0,No Failure
7981,M22840,M,301.2,312.4,1505,39.6,102,0,No Failure,merged,0,0,0,0,0,No Failure
1831,L49010,L,297.8,307.3,1859,24.0,178,0,No Failure,merged,0,0,0,0,0,No Failure
7699,L54878,L,300.6,311.5,1419,38.6,31,0,No Failure,merged,0,0,0,0,0,No Failure
1357,L48536,L,298.6,309.9,1593,37.4,47,0,No Failure,merged,0,0,0,0,0,No Failure
1683,H31096,H,297.9,307.4,1604,36.1,225,1,Tool Wear Failure,merged,1,0,0,0,0,Tool Wear Failure
2186,L49365,L,299.8,309.4,1630,32.4,53,0,No Failure,merged,0,0,0,0,0,No Failure
9781,M24640,M,298.8,309.8,1477,46.7,59,0,No Failure,merged,0,0,0,0,0,No Failure
3710,L50889,L,302.2,311.4,1754,26.9,33,0,No Failure,merged,0,0,0,0,0,No Failure
2815,L49994,L,300.0,309.3,1395,56.5,122,0,No Failure,merged,0,0,0,0,0,No Failure
6885,L54064,L,300.8,311.2,1492,39.0,109,0,No Failure,merged,0,0,0,0,0,No Failure
2443,M17302,M,299.1,308.4,1332,51.7,71,0,No Failure,merged,0,0,0,0,0,No Failure
9863,M24722,M,298.8,309.7,1439,45.8,81,0,No Failure,merged,0,0,0,0,0,No Failure
9181,L56360,L,297.9,309.1,1507,36.9,13,0,No Failure,merged,0,0,0,0,0,No Failure
1421,M16280,M,298.8,309.9,1495,35.2,214,0,No Failure,merged,0,0,0,0,0,No Failure
4139,L51318,L,301.7,310.2,1311,57.4,40,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure
3545,M18404,M,301.9,310.9,1483,37.0,35,0,No Failure,merged,0,0,0,0,0,No Failure
3034,M17893,M,300.6,309.7,1934,22.8,15,0,No Failure,merged,0,0,0,0,0,No Failure
6800,M21659,M,301.1,310.7,2636,12.2,100,1,Power Failure,merged,0,0,1,0,0,Power Failure
2435,M17294,M,299.0,308.2,1358,42.7,50,0,No Failure,merged,0,0,0,0,0,No Failure
1339,L48518,L,298.6,310.1,1721,27.2,5,0,No Failure,merged,0,0,0,0,0,No Failure
9344,M24203,M,298.3,308.8,1391,50.4,13,0,No Failure,merged,0,0,0,0,0,No Failure
7779,L54958,L,300.4,311.6,1517,39.0,45,0,No Failure,merged,0,0,0,0,0,No Failure
4859,L52038,L,303.7,312.3,1349,51.0,105,0,No Failure,merged,0,0,0,0,0,No Failure
180,L47359,L,298.2,308.3,1304,49.8,45,0,No Failure,merged,0,0,0,0,0,No Failure
4830,L52009,L,303.4,311.9,1491,38.2,26,0,No Failure,merged,0,0,0,0,0,No Failure
8622,M23481,M,297.6,308.5,1431,52.6,26,0,No Failure,merged,0,0,0,0,0,No Failure
5901,M20760,M,300.9,310.7,1485,41.0,181,0,No Failure,merged,0,0,0,0,0,No Failure
4023,L51202,L,302.1,310.9,1666,30.7,203,0,No Failure,merged,0,0,0,0,0,No Failure
2414,L49593,L,299.0,308.5,1886,23.0,198,0,No Failure,merged,0,0,0,0,0,No Failure
2668,M17527,M,299.8,309.3,1663,35.2,208,0,No Failure,merged,0,0,0,0,0,No Failure
7880,M22739,M,300.8,312.3,1535,40.3,71,0,No Failure,merged,0,0,0,0,0,No Failure
876,M15735,M,295.8,306.3,1444,45.5,76,0,No Failure,merged,0,0,0,0,0,No Failure
1484,L48663,L,298.0,308.9,1578,35.6,153,0,No Failure,merged,0,0,0,0,0,No Failure
6541,M21400,M,301.4,310.7,1368,63.7,92,1,Power Failure,merged,0,0,1,0,0,Power Failure
9526,L56705,L,299.1,310.3,1411,42.1,74,0,No Failure,merged,0,0,0,0,0,No Failure
320,L47499,L,297.8,308.4,1612,32.1,183,0,No Failure,merged,0,0,0,0,0,No Failure
9954,L57133,L,298.1,307.8,1565,35.3,119,0,No Failure,merged,0,0,0,0,0,No Failure
6069,M20928,M,301.0,310.9,2047,17.9,178,0,No Failure,merged,0,0,0,0,0,No Failure
7492,L54671,L,300.4,311.8,1320,57.9,168,0,No Failure,merged,0,0,0,0,0,No Failure
2139,L49318,L,299.3,309.0,1734,30.6,154,0,No Failure,merged,0,0,0,0,0,No Failure
2977,M17836,M,300.5,309.3,1881,25.5,98,0,No Failure,merged,0,0,0,0,0,No Failure
6016,M20875,M,300.8,310.8,1520,38.0,45,0,No Failure,merged,0,0,0,0,0,No Failure
3144,H32557,H,300.6,310.0,1419,42.4,90,0,No Failure,merged,0,0,0,0,0,No Failure
6608,L53787,L,301.5,310.5,1556,39.1,48,0,No Failure,merged,0,0,0,0,0,No Failure
174,M15033,M,298.2,308.0,1591,33.7,32,0,No Failure,merged,0,0,0,0,0,No Failure
5544,L52723,L,302.4,311.8,1255,59.0,138,0,No Failure,merged,0,0,0,0,0,No Failure
2074,L49253,L,299.6,309.4,1677,31.1,191,0,No Failure,merged,0,0,0,0,0,No Failure
3949,M18808,M,302.2,311.3,1510,37.1,10,0,No Failure,merged,0,0,0,0,0,No Failure
6478,L53657,L,300.5,309.7,1841,24.6,143,0,No Failure,merged,0,0,0,0,0,No Failure
365,L47544,L,297.6,308.4,1407,55.2,86,0,No Failure,merged,0,0,0,0,0,No Failure
9535,L56714,L,299.3,310.6,1443,45.7,97,0,No Failure,merged,0,0,0,0,0,No Failure
8607,M23466,M,297.5,308.4,1505,37.2,215,0,No Failure,merged,0,0,0,0,0,No Failure
7658,L54837,L,300.5,311.6,1661,30.0,158,0,No Failure,merged,0,0,0,0,0,No Failure
7963,L55142,L,301.0,312.2,1372,47.0,59,0,No Failure,merged,0,0,0,0,0,No Failure
4553,M19412,M,302.7,310.5,1880,22.7,207,0,No Failure,merged,0,0,0,0,0,No Failure
3448,L50627,L,301.7,310.6,1624,34.5,216,0,No Failure,merged,0,0,0,0,0,No Failure
8875,L56054,L,298.1,309.3,1443,45.3,70,0,No Failure,merged,0,0,0,0,0,No Failure
9751,L56930,L,298.7,310.0,1555,32.6,197,0,No Failure,merged,0,0,0,0,0,No Failure
8420,L55599,L,299.0,310.3,1431,39.9,157,0,No Failure,merged,0,0,0,0,0,No Failure
3037,L50216,L,300.4,309.6,1319,48.1,26,0,No Failure,merged,0,0,0,0,0,No Failure
3744,L50923,L,302.5,311.4,1759,24.6,124,0,No Failure,merged,0,0,0,0,0,No Failure
3282,M18141,M,301.2,310.0,1445,45.6,18,0,No Failure,merged,0,0,0,0,0,No Failure
8592,L55771,L,297.4,307.9,1606,33.4,176,0,No Failure,merged,0,0,0,0,0,No Failure
8779,L55958,L,297.5,308.7,1454,45.0,19,0,No Failure,merged,0,0,0,0,0,No Failure
9933,L57112,L,298.3,308.2,1663,28.4,67,0,No Failure,merged,0,0,0,0,0,No Failure
6305,L53484,L,301.1,310.5,1532,37.5,119,0,No Failure,merged,0,0,0,0,0,No Failure
8682,L55861,L,297.2,308.4,1605,30.0,183,0,No Failure,merged,0,0,0,0,0,No Failure
7730,H37143,H,300.7,311.9,1329,59.2,121,0,No Failure,merged,0,0,0,0,0,No Failure
2003,L49182,L,298.5,308.2,1654,27.1,13,0,No Failure,merged,0,0,0,0,0,No Failure
1780,M16639,M,298.6,308.2,1488,44.0,43,0,No Failure,merged,0,0,0,0,0,No Failure
3888,L51067,L,302.4,311.2,1448,50.5,53,0,No Failure,merged,0,0,0,0,0,No Failure
2087,H31500,H,299.4,309.3,1439,49.7,9,0,No Failure,merged,0,0,0,0,0,No Failure
9320,L56499,L,298.5,309.4,1911,21.5,164,0,No Failure,merged,0,0,0,0,0,No Failure
9621,L56800,L,298.9,310.0,1470,45.9,109,0,No Failure,merged,0,0,0,0,0,No Failure
9498,H38911,H,299.1,309.9,1443,40.3,0,0,No Failure,merged,0,0,0,0,0,No Failure
452,H29865,H,297.5,308.6,1440,46.1,84,0,No Failure,merged,0,0,0,0,0,No Failure
4654,M19513,M,303.1,311.1,1594,35.5,13,0,No Failure,merged,0,0,0,0,0,No Failure
6490,M21349,M,300.7,309.8,1490,38.8,173,0,No Failure,merged,0,0,0,0,0,No Failure
2024,L49203,L,298.7,308.5,1444,54.2,62,0,No Failure,merged,0,0,0,0,0,No Failure
7250,L54429,L,299.9,310.0,1402,44.7,204,0,No Failure,merged,0,0,0,0,0,No Failure
536,H29949,H,297.4,309.3,1365,52.4,76,0,No Failure,merged,0,0,0,0,0,No Failure
7617,M22476,M,300.6,311.4,1468,40.4,55,0,No Failure,merged,0,0,0,0,0,No Failure
1175,M16034,M,297.1,308.1,1352,44.4,0,0,No Failure,merged,0,0,0,0,0,No Failure
5832,L53011,L,301.3,311.3,1474,50.7,10,0,No Failure,merged,0,0,0,0,0,No Failure
6249,L53428,L,300.8,310.1,1405,61.2,189,1,Power Failure,merged,0,0,1,1,0,Power Failure
8514,M23373,M,298.2,309.5,1478,36.5,182,0,No Failure,merged,0,0,0,0,0,No Failure
7787,L54966,L,300.3,311.5,1466,46.2,62,0,No Failure,merged,0,0,0,0,0,No Failure
1872,L49051,L,298.3,308.1,1840,21.5,88,0,No Failure,merged,0,0,0,0,0,No Failure
104,M14963,M,298.8,308.8,1441,40.5,63,0,No Failure,merged,0,0,0,0,0,No Failure
5281,L52460,L,303.6,312.9,1480,41.4,135,0,No Failure,merged,0,0,0,0,0,No Failure
58,L47237,L,298.8,309.1,1513,40.3,160,0,No Failure,merged,0,0,0,0,0,No Failure
5235,L52414,L,303.7,312.9,1461,50.1,31,0,No Failure,merged,0,0,0,0,0,No Failure
8643,M23502,M,297.5,308.4,1596,36.6,80,0,No Failure,merged,0,0,0,0,0,No Failure
8025,L55204,L,300.9,312.0,1493,38.7,217,0,No Failure,merged,0,0,0,0,0,No Failure
3001,H32414,H,300.5,309.8,1324,72.8,159,1,Power Failure,merged,0,0,1,0,0,Power Failure
2642,H32055,H,299.8,309.5,1420,46.7,136,0,No Failure,merged,0,0,0,0,0,No Failure
7120,L54299,L,301.0,310.5,1378,44.4,83,0,No Failure,merged,0,0,0,0,0,No Failure
8454,L55633,L,298.6,309.9,1564,37.1,30,0,No Failure,merged,0,0,0,0,0,No Failure
4484,L51663,L,302.7,310.4,1489,42.7,33,0,No Failure,merged,0,0,0,0,0,No Failure
4352,L51531,L,301.8,309.6,1432,43.7,138,0,No Failure,merged,0,0,0,0,0,No Failure
8421,L55600,L,298.9,310.4,1546,37.7,159,0,No Failure,merged,0,0,0,0,0,No Failure
4577,M19436,M,302.9,311.1,1926,21.8,58,0,No Failure,merged,0,0,0,0,0,No Failure
1728,M16587,M,298.3,307.7,1602,33.4,106,0,No Failure,merged,0,0,0,0,0,No Failure
5798,L52977,L,301.6,311.0,1431,42.6,158,0,No Failure,merged,0,0,0,0,0,No Failure
6998,M21857,M,300.6,310.7,1566,38.2,187,0,No Failure,merged,0,0,0,0,0,No Failure
9293,L56472,L,298.2,309.0,1643,34.1,91,0,No Failure,merged,0,0,0,0,0,No Failure
5820,L52999,L,301.3,311.0,1418,41.9,208,0,No Failure,merged,0,0,0,0,0,No Failure
6184,H35597,H,301.0,310.9,1495,37.3,21,0,No Failure,merged,0,0,0,0,0,No Failure
783,L47962,L,296.8,307.9,1698,30.8,48,0,No Failure,merged,0,0,0,0,0,No Failure
7526,H36939,H,300.1,311.5,1383,49.1,33,0,No Failure,merged,0,0,0,0,0,No Failure
9573,M24432,M,299.7,310.8,1405,47.6,192,0,No Failure,merged,0,0,0,0,0,No Failure
8088,L55267,L,300.1,311.4,1446,40.6,147,0,No Failure,merged,0,0,0,0,0,No Failure
572,M15431,M,297.8,309.8,1676,29.0,178,0,No Failure,merged,0,0,0,0,0,No Failure
9464,M24323,M,298.5,309.3,1552,36.8,133,0,No Failure,merged,0,0,0,0,0,No Failure
2962,L50141,L,300.6,309.4,1654,32.8,57,0,No Failure,merged,0,0,0,0,0,No Failure
9912,M24771,M,298.6,309.0,1481,40.8,6,0,No Failure,merged,0,0,0,0,0,No Failure
6618,L53797,L,301.6,310.6,1321,60.8,73,0,No Failure,merged,0,0,0,0,0,No Failure
812,L47991,L,296.8,307.6,1588,37.6,126,0,No Failure,merged,0,0,0,0,0,No Failure
2701,L49880,L,299.9,309.3,1473,40.4,59,0,No Failure,merged,0,0,0,0,0,No Failure
3507,H32920,H,301.6,310.8,1435,47.2,152,0,No Failure,merged,0,0,0,0,0,No Failure
7701,M22560,M,300.7,311.6,1348,62.5,36,0,No Failure,merged,0,0,0,0,0,No Failure
238,M15097,M,298.0,308.1,1552,36.6,190,0,No Failure,merged,0,0,0,0,0,No Failure
5194,H34607,H,304.0,313.1,1408,39.8,132,0,No Failure,merged,0,0,0,0,0,No Failure
2797,L49976,L,300.2,309.5,1539,35.3,80,0,No Failure,merged,0,0,0,0,0,No Failure
4951,M19810,M,303.8,312.7,1919,20.2,131,0,No Failure,merged,0,0,0,0,0,No Failure
9188,L56367,L,297.9,309.0,1379,47.3,28,0,No Failure,merged,0,0,0,0,0,No Failure
2919,M17778,M,300.6,309.5,1492,34.0,144,0,No Failure,merged,0,0,0,0,0,No Failure
4357,L51536,L,302.0,309.8,1649,31.0,152,0,No Failure,merged,0,0,0,0,0,No Failure
1331,L48510,L,298.9,310.2,1696,30.2,214,0,No Failure,merged,0,0,0,0,0,No Failure
2563,L49742,L,299.3,309.1,1551,39.1,147,0,No Failure,merged,0,0,0,0,0,No Failure
8020,L55199,L,301.0,312.1,1675,30.7,200,0,No Failure,merged,0,0,0,0,0,No Failure
7471,L54650,L,300.4,311.6,1332,54.6,111,0,No Failure,merged,0,0,0,0,0,No Failure
2075,L49254,L,299.5,309.4,1602,31.5,193,0,No Failure,merged,0,0,0,0,0,No Failure
4893,L52072,L,303.7,312.3,1922,23.1,193,0,No Failure,merged,0,0,0,0,0,No Failure
1154,H30567,H,297.0,307.9,1448,45.6,172,0,No Failure,merged,0,0,0,0,0,No Failure
1121,H30534,H,296.6,307.7,1654,31.0,91,0,No Failure,merged,0,0,0,0,0,No Failure
4742,L51921,L,303.2,311.3,1393,52.9,12,0,No Failure,merged,0,0,0,0,0,No Failure
3518,L50697,L,302.0,311.0,1550,35.2,184,0,No Failure,merged,0,0,0,0,0,No Failure
3431,H32844,H,301.6,310.6,1821,26.2,171,0,No Failure,merged,0,0,0,0,0,No Failure
9315,M24174,M,298.5,309.4,1565,33.7,150,0,No Failure,merged,0,0,0,0,0,No Failure
152,M15011,M,298.4,308.2,1463,37.6,188,0,No Failure,merged,0,0,0,0,0,No Failure
8888,L56067,L,297.8,308.9,1530,37.6,106,0,No Failure,merged,0,0,0,0,0,No Failure
9429,H38842,H,298.2,308.8,1837,28.4,34,0,No Failure,merged,0,0,0,0,0,No Failure
5622,M20481,M,302.9,312.2,1292,54.4,136,0,No Failure,merged,0,0,0,0,0,No Failure
4782,L51961,L,303.7,312.3,1384,45.9,121,0,No Failure,merged,0,0,0,0,0,No Failure
5059,L52238,L,303.9,312.9,1526,42.5,194,0,No Failure,merged,0,0,0,0,0,No Failure
1921,L49100,L,298.1,307.9,2161,17.5,5,0,No Failure,merged,0,0,0,0,0,No Failure
4941,L52120,L,303.6,312.6,1502,39.5,103,0,No Failure,merged,0,0,0,0,0,No Failure
5470,M20329,M,302.7,312.2,1439,42.5,164,0,No Failure,merged,0,0,0,0,0,No Failure
7082,L54261,L,300.7,310.4,1366,52.6,205,0,No Failure,merged,0,0,0,0,0,No Failure
6392,M21251,M,300.2,309.7,1413,43.0,137,0,No Failure,merged,0,0,0,0,0,No Failure
5816,L52995,L,301.2,311.0,1670,33.0,200,0,No Failure,merged,0,0,0,0,0,No Failure
2420,M17279,M,298.9,308.2,1328,49.2,11,0,No Failure,merged,0,0,0,0,0,No Failure
3810,L50989,L,302.2,310.8,1350,56.6,76,0,No Failure,merged,0,0,0,0,0,No Failure
3007,L50186,L,300.4,309.7,1488,35.7,177,0,No Failure,merged,0,0,0,0,0,No Failure
3298,L50477,L,301.2,310.3,1548,38.6,59,0,No Failure,merged,0,0,0,0,0,No Failure
4296,L51475,L,301.8,310.2,1457,40.4,213,0,No Failure,merged,0,0,0,0,0,No Failure
8232,L55411,L,299.1,310.5,1419,48.8,76,0,No Failure,merged,0,0,0,0,0,No Failure
6096,M20955,M,300.9,310.7,1452,47.3,25,0,No Failure,merged,0,0,0,0,0,No Failure
8590,M23449,M,297.3,307.8,1538,48.0,171,0,No Failure,merged,0,0,0,0,0,No Failure
6012,L53191,L,300.8,310.8,1564,36.2,31,0,No Failure,merged,0,0,0,0,0,No Failure
7785,L54964,L,300.3,311.5,1403,60.1,58,0,No Failure,merged,0,0,0,0,0,No Failure
481,L47660,L,297.4,309.0,1583,32.0,166,0,No Failure,merged,0,0,0,0,0,No Failure
7107,L54286,L,300.8,310.5,1482,39.0,47,0,No Failure,merged,0,0,0,0,0,No Failure
5872,L53051,L,301.5,311.1,1469,49.5,107,0,No Failure,merged,0,0,0,0,0,No Failure
2562,L49741,L,299.4,309.2,1607,31.7,145,0,No Failure,merged,0,0,0,0,0,No Failure
1135,M15994,M,296.9,307.8,1426,50.7,130,0,No Failure,merged,0,0,0,0,0,No Failure
3368,H32781,H,301.5,310.7,1790,26.2,8,0,No Failure,merged,0,0,0,0,0,No Failure
3847,L51026,L,302.3,310.9,1403,47.2,173,0,No Failure,merged,0,0,0,0,0,No Failure
3550,M18409,M,301.8,310.9,1299,60.4,48,0,No Failure,merged,0,0,0,0,0,No Failure
767,L47946,L,296.8,308.0,1561,38.3,9,0,No Failure,merged,0,0,0,0,0,No Failure
5356,H34769,H,303.3,312.5,1328,49.8,120,0,No Failure,merged,0,0,0,0,0,No Failure
2309,L49488,L,299.1,308.5,1371,55.5,159,0,No Failure,merged,0,0,0,0,0,No Failure
335,M15194,M,297.5,308.1,1469,44.8,5,0,No Failure,merged,0,0,0,0,0,No Failure
477,L47656,L,297.4,309.0,1570,37.9,154,0,No Failure,merged,0,0,0,0,0,No Failure
1562,L48741,L,298.2,308.4,1388,53.8,137,0,No Failure,merged,0,0,0,0,0,No Failure
4202,L51381,L,302.4,311.0,2211,15.4,203,0,No Failure,merged,0,0,0,0,0,No Failure
2832,M17691,M,300.3,309.2,1490,47.9,163,0,No Failure,merged,0,0,0,0,0,No Failure
7598,L54777,L,300.5,311.0,2074,18.9,9,0,No Failure,merged,0,0,0,0,0,No Failure
4555,L51734,L,302.6,310.5,1748,28.2,2,0,No Failure,merged,0,0,0,0,0,No Failure
5285,M20144,M,303.8,313.2,1732,29.6,147,0,No Failure,merged,0,0,0,0,0,No Failure
4647,L51826,L,303.3,311.4,1497,46.0,234,1,Tool Wear Failure,merged,1,0,0,0,0,Tool Wear Failure
3554,M18413,M,301.8,310.8,1618,37.8,59,0,No Failure,merged,0,0,0,0,0,No Failure
2187,L49366,L,299.7,309.4,1445,42.9,55,0,No Failure,merged,0,0,0,0,0,No Failure
1796,M16655,M,298.1,307.7,1498,38.3,81,0,No Failure,merged,0,0,0,0,0,No Failure
9191,M24050,M,298.0,309.0,1439,38.5,34,0,No Failure,merged,0,0,0,0,0,No Failure
2469,M17328,M,298.9,308.6,1524,40.4,131,0,No Failure,merged,0,0,0,0,0,No Failure
9274,H38687,H,298.2,308.7,1520,35.7,40,0,No Failure,merged,0,0,0,0,0,No Failure
9635,L56814,L,299.1,310.2,1425,52.7,154,0,No Failure,merged,0,0,0,0,0,No Failure
139,H29552,H,298.8,308.6,1449,49.4,150,0,No Failure,merged,0,0,0,0,0,No Failure
7901,L55080,L,300.8,312.4,1825,23.8,127,0,No Failure,merged,0,0,0,0,0,No Failure
1003,L48182,L,296.3,307.2,1646,35.0,192,0,No Failure,merged,0,0,0,0,0,No Failure
6351,L53530,L,300.1,309.7,1362,49.1,23,0,No Failure,merged,0,0,0,0,0,No Failure
2353,M17212,M,299.3,308.5,1422,45.4,37,0,No Failure,merged,0,0,0,0,0,No Failure
575,M15434,M,297.9,310.0,1439,41.7,185,0,No Failure,merged,0,0,0,0,0,No Failure
5444,M20303,M,303.0,312.7,1426,46.8,99,0,No Failure,merged,0,0,0,0,0,No Failure
9276,L56455,L,298.2,308.7,1605,29.4,47,0,No Failure,merged,0,0,0,0,0,No Failure
1751,M16610,M,298.4,307.8,1617,31.6,173,0,No Failure,merged,0,0,0,0,0,No Failure
2854,M17713,M,300.5,309.3,1539,39.1,216,0,No Failure,merged,0,0,0,0,0,No Failure
3032,M17891,M,300.5,309.7,1389,43.3,9,0,No Failure,merged,0,0,0,0,0,No Failure
828,L48007,L,296.5,307.3,1501,42.1,162,0,No Failure,merged,0,0,0,0,0,No Failure
4374,M19233,M,301.9,309.7,1533,35.9,204,0,No Failure,merged,0,0,0,0,0,No Failure
7117,L54296,L,301.0,310.5,1601,33.2,77,0,No Failure,merged,0,0,0,0,0,No Failure
5805,L52984,L,301.5,310.9,1365,46.5,172,0,No Failure,merged,0,0,0,0,0,No Failure
9314,L56493,L,298.5,309.4,1418,45.1,148,0,No Failure,merged,0,0,0,0,0,No Failure
3245,M18104,M,301.0,309.6,1397,48.0,135,0,No Failure,merged,0,0,0,0,0,No Failure
694,L47873,L,297.7,309.1,1477,38.3,60,0,No Failure,merged,0,0,0,0,0,No Failure
3233,L50412,L,300.7,309.3,1580,38.3,102,0,No Failure,merged,0,0,0,0,0,No Failure
8379,M23238,M,298.8,309.9,1331,61.6,46,0,No Failure,merged,0,0,0,0,0,No Failure
3559,L50738,L,301.7,310.6,1743,26.2,71,0,No Failure,merged,0,0,0,0,0,No Failure
9164,L56343,L,297.6,308.6,1415,47.3,169,0,No Failure,merged,0,0,0,0,0,No Failure
1314,L48493,L,298.9,310.2,1359,56.9,166,0,No Failure,merged,0,0,0,0,0,No Failure
3358,H32771,H,301.6,310.7,1414,51.7,197,0,No Failure,merged,0,0,0,0,0,No Failure
7896,L55075,L,300.8,312.6,1422,50.0,117,0,No Failure,merged,0,0,0,0,0,No Failure
1100,M15959,M,296.8,307.4,1472,43.9,30,0,No Failure,merged,0,0,0,0,0,No Failure
9139,L56318,L,297.6,308.6,1522,37.0,106,0,No Failure,merged,0,0,0,0,0,No Failure
8281,L55460,L,298.8,310.6,1602,39.1,211,0,No Failure,merged,0,0,0,0,0,No Failure
5220,L52399,L,303.8,313.0,1365,59.9,205,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
3385,L50564,L,301.3,310.6,1426,40.7,54,0,No Failure,merged,0,0,0,0,0,No Failure
236,M15095,M,298.1,308.3,1680,33.7,185,0,No Failure,merged,0,0,0,0,0,No Failure
2331,M17190,M,299.3,308.7,1390,49.3,215,0,No Failure,merged,0,0,0,0,0,No Failure
5365,L52544,L,303.2,312.6,1601,35.3,148,0,No Failure,merged,0,0,0,0,0,No Failure
8689,L55868,L,297.1,308.5,1483,46.9,203,0,No Failure,merged,0,0,0,0,0,No Failure
8731,H38144,H,297.3,308.7,1569,33.9,93,0,No Failure,merged,0,0,0,0,0,No Failure
2566,L49745,L,299.4,309.1,1304,50.5,153,0,No Failure,merged,0,0,0,0,0,No Failure
2946,H32359,H,300.7,309.6,1925,20.5,9,0,No Failure,merged,0,0,0,0,0,No Failure
7255,L54434,L,300.3,310.4,1493,37.5,219,0,No Failure,merged,0,0,0,0,0,No Failure
1574,L48753,L,298.2,308.2,1466,42.4,164,0,No Failure,merged,0,0,0,0,0,No Failure
9240,H38653,H,298.2,308.8,1436,51.9,153,0,No Failure,merged,0,0,0,0,0,No Failure
6535,L53714,L,301.3,310.6,1436,44.2,76,0,No Failure,merged,0,0,0,0,0,No Failure
1535,L48714,L,298.0,308.8,1757,29.1,71,0,No Failure,merged,0,0,0,0,0,No Failure
8896,H38309,H,297.4,308.6,1461,40.1,126,0,No Failure,merged,0,0,0,0,0,No Failure
4817,L51996,L,303.4,312.0,1521,35.9,215,1,Tool Wear Failure,merged,1,0,0,0,0,Tool Wear Failure
1294,H30707,H,298.7,309.8,1582,33.4,121,0,No Failure,merged,0,0,0,0,0,No Failure
1399,L48578,L,299.1,310.3,1472,46.6,157,0,No Failure,merged,0,0,0,0,0,No Failure
632,L47811,L,298.4,310.0,1554,37.3,103,0,No Failure,merged,0,0,0,0,0,No Failure
9974,L57153,L,298.5,308.2,1444,40.5,170,0,No Failure,merged,0,0,0,0,0,No Failure
6595,L53774,L,301.6,310.6,2103,19.7,12,0,No Failure,merged,0,0,0,0,0,No Failure
7004,L54183,L,300.5,310.6,1540,46.7,206,0,No Failure,merged,0,0,0,0,0,No Failure
2225,M17084,M,299.7,309.0,1645,31.9,155,0,No Failure,merged,0,0,0,0,0,No Failure
8466,M23325,M,298.7,309.8,1475,40.5,59,0,No Failure,merged,0,0,0,0,0,No Failure
369,L47548,L,297.5,308.4,1489,39.5,96,0,No Failure,merged,0,0,0,0,0,No Failure
7975,L55154,L,301.2,312.3,1528,38.4,85,0,No Failure,merged,0,0,0,0,0,No Failure
1185,L48364,L,297.3,308.5,1497,47.5,27,0,No Failure,merged,0,0,0,0,0,No Failure
5619,M20478,M,303.0,312.4,1645,29.6,129,0,No Failure,merged,0,0,0,0,0,No Failure
4896,M19755,M,303.8,312.4,1597,33.4,203,0,No Failure,merged,0,0,0,0,0,No Failure
3464,L50643,L,301.6,310.5,1809,25.5,40,0,No Failure,merged,0,0,0,0,0,No Failure
890,L48069,L,295.6,306.1,1389,46.2,113,0,No Failure,merged,0,0,0,0,0,No Failure
2406,L49585,L,299.1,308.7,1498,38.9,181,0,No Failure,merged,0,0,0,0,0,No Failure
5794,L52973,L,301.8,311.3,1471,44.2,148,0,No Failure,merged,0,0,0,0,0,No Failure
7549,L54728,L,300.2,311.4,1495,43.6,95,0,No Failure,merged,0,0,0,0,0,No Failure
3058,L50237,L,300.1,309.1,1400,46.7,77,0,No Failure,merged,0,0,0,0,0,No Failure
105,L47284,L,298.8,308.7,1450,43.4,66,0,No Failure,merged,0,0,0,0,0,No Failure
4947,M19806,M,303.7,312.7,1669,31.7,120,0,No Failure,merged,0,0,0,0,0,No Failure
870,L48049,L,295.8,306.5,1358,49.2,63,0,No Failure,merged,0,0,0,0,0,No Failure
6063,M20922,M,301.1,311.2,1407,53.0,165,0,No Failure,merged,0,0,0,0,0,No Failure
